"hash","added lines","deleted lines","file"
"e3b60d6b4bcc568d543211596c10d147d34cd4f0",1,0,"contributors.md"
"e47cab30b140e6cd1803700bedc0259f245a23a5",2,1,"SUMMARY.md"
"097226ad6c2e366539e13b7bd48bb5ffb79ed944",2,3,"Misc/linkers.md"
"dff801f85d43b5ebd4689d36846d69ab6711319a",636,0,"Misc/linkers.md"
"e10c624957b2e01a8b2182ac9e6e5684c13dbde6",66,50,"Booting/linux-bootstrap-3.md"
"377cbdf5ca810e66e5d97e20967dc1f274e09e60",2,2,"Theory/ELF.md"
"bbc3931edb4b10ed84c41762c8da57ed727c7c22",1,1,"Misc/how_kernel_compiled.md"
"57afa0785cfa91b04fe26953794bd75e8ac4242f",1,1,"Theory/ELF.md"
"f4618a1a450c6b9b08b23225a5a9306bce8ca4e9",1,1,"README.md"
"aedf30cbf4edff7b5e955d4bb076075b68a9d237",2,2,"Booting/linux-bootstrap-1.md"
"81777efad4c3220add44bdac5a33ddbeb4b72e76",2,2,"Booting/linux-bootstrap-1.md"
"c283d6a99b3552fa4d50acb57583a148f4f1baea",1,1,"Misc/how_kernel_compiled.md"
"7922127011d96822aaee49812014bc32d67df3d9",1,1,"Misc/how_kernel_compiled.md"
"fcb5532aaf3d918222c109fc3383fada87341487",1,1,"Misc/how_kernel_compiled.md"
"a68be794cbc571ed4b2459701eeb80797c20a440",8,7,"Misc/how_kernel_compiled.md"
"aa00200827d0956fa4e13f1e760c081692562399",1,1,"Misc/how_kernel_compiled.md"
"d02c21a173db76a228d3dc5e57f72029be62666b",1,1,"SUMMARY.md"
"7c500c3cd1280abe34b06b7d8a2ee2ee86ebb290",3,0,"Misc/README.md"
"a8131a3964197e752aa6cadf7a4f92642ec2a31a",1,1,"SUMMARY.md"
"954a782a553cffed6df93cb315d1fbd6debbb0e3",665,0,"Misc/how_kernel_compiled.md"
"b2134001ebaae60540651372bab8c6fd5a0cc55e",0,1,"SUMMARY.md"
"9a27e614eccf559de6615c30e72abe52ca3c3e4d",1,0,"contributors.md"
"6e1c66f9f8bf8343cba3b71b16279a4cc51ad843",2,1,"SUMMARY.md"
"32439b33f011fd32aef26e17359af58f31357892",1,1,"SUMMARY.md"
"af25a2506371c03fea232565b4fae2116bcb2038",1,0,"interrupts/README.md"
"e142ad5d78ce5a2e40f99b09d0801ae1887d4448",542,0,"interrupts/interrupts-8.md"
"bfe6fc596aca25cb5b64330adace87bfc78803ac",3,3,"Initialization/linux-initialization-1.md"
"bfe6fc596aca25cb5b64330adace87bfc78803ac",3,3,"Initialization/linux-initialization-10.md"
"bfe6fc596aca25cb5b64330adace87bfc78803ac",1,1,"Initialization/linux-initialization-8.md"
"1213aa0f1f5f319ba0baba79a087ec6f35b4362e",461,0,"interrupts/interrupts-7.md"
"1213aa0f1f5f319ba0baba79a087ec6f35b4362e",542,0,"interrupts/interrupts-8.md"
"2b8dfaded3b63534e2227306e0a605d512ab40e2",2,2,"Initialization/linux-initialization-1.md"
"e8a12b712a21e09299240f8f5b946fab15de8750",1,0,"SUMMARY.md"
"f935203ffddec65062874fcb0e35b3008609b35b",0,4,"Booting/linux-bootstrap-1.md"
"f1e4e86d29e72af82098894c8cf0d38a6f0775ed",1,0,"interrupts/README.md"
"8cbd9e148c27e13a690392f73f56549b83a9f807",1,1,"SUMMARY.md"
"0c01f882cd7f47d65d39d46a6908f659c101c3a6",461,0,"interrupts/interrupts-7.md"
"40fa470600b6c51fa20fbb718f48c0ffca9855d2",1,0,"SUMMARY.md"
"25c03728b2f2f046b19bd5946669d741d34fa3cd",36,15,"Booting/linux-bootstrap-2.md"
"3e84a906e4aaa533fb4260bb34442381d6593d00",1,1,"Booting/linux-bootstrap-1.md"
"921be703d2731d459eb70dce6bcbb70175941d7f",1,1,"Booting/linux-bootstrap-2.md"
"0adc50e6356d24739aa2947bbb0d88acef906470",5,3,"Booting/linux-bootstrap-2.md"
"872b5fe292469ed838173b40b52055adfa489b8f",13,13,"interrupts/interrupts-6.md"
"6e3c747ce997ac6cfd655f3e0b78258b7cf929f4",1,0,"interrupts/README.md"
"71c0798506f530bd78ae7f5706d9c374b601a01b",1,0,"SUMMARY.md"
"9bad811c4e41614c152ae0700d592c88f46c3bf3",480,0,"interrupts/interrupts-6.md"
"27ee40c93ab1721f48b9b6e757baf3d4ea3b1b4a",2,2,"Booting/linux-bootstrap-2.md"
"3384a4351e87fa23f4872c4a08c071a773ed8d93",2,2,"Booting/linux-bootstrap-2.md"
"4eb7e7d783f4357d6b11968a39c0e0b31b16e7d0",1,1,"Booting/linux-bootstrap-2.md"
"c2c7f33435e325b7a341f3406fb32b2b54dd0c06",28,23,"Booting/linux-bootstrap-2.md"
"d8a45ac0f464363f6cda5ccb58877d25953df8ed",47,27,"Booting/linux-bootstrap-2.md"
"a704c6103789753cd7767cdccb2be932d4fc8bed",12,3,"Booting/linux-bootstrap-2.md"
"4556442a36fa0c7b7770c0dde2ee6b4206e21827",1,1,"Booting/linux-bootstrap-2.md"
"6bb648df18ef30deb9cc291446de3fad0253f486",1,1,"Booting/linux-bootstrap-1.md"
"641f9d48435dde9103277a4664d7c2e059eebfc3",6,3,"Booting/linux-bootstrap-2.md"
"6fd85f870dd522603fd8edb1b0887dc2bbdcd074",38,18,"Booting/linux-bootstrap-2.md"
"d1ed036979cc9f8e84e22c58a1ddaa35f37b6bc1",15,15,"Booting/linux-bootstrap-1.md"
"70c05b1e6a9b7861dd33fbe8d8911c6ff55244d7",4,4,"interrupts/interrupts-1.md"
"47bdb077d32929c8a63894307e6a088af5d00645",493,0,"interrupts/interrupts-5.md"
"821f5fbe3057728601795c2c8e111cd782161c72",1,0,"interrupts/README.md"
"d1d524559cefa823bf15c72afbecf822d26d7c26",1,0,"SUMMARY.md"
"3482b47527b05c014146949445af9a89f9925d12",1,1,"SUMMARY.md"
"3acfbcdef50ccff1fc66f7d17f31e53370bbf1b6",2,1,"interrupts/README.md"
"1239b2d1fd2c5e41864c34e8d2e70a8a5c2ba0d0",465,0,"interrupts/interrupts-4.md"
"07430976eb03341ed95449154fad6c624068cf73",1,0,"SUMMARY.md"
"75dd6725496cbd5f1a83872bda1e10e9f48d5425",7,7,"mm/linux-mm-1.md"
"6adc680f316e84b7f7f750aca0dda598182a32eb",1,1,"mm/linux-mm-1.md"
"011f330c05226cd091076351b8761a281f1dbcdb",1,1,"interrupts/interrupts-3.md"
"4948ec3f7455ef2f88a9e8a83f20db19a3ce6a3a",2,1,"interrupts/README.md"
"047f8144985c009f95e7a767d82be33993b5c0e6",1,0,"SUMMARY.md"
"1e59e31fb2833eda5f2360a8eae6e62d7969c133",470,0,"interrupts/interrupts-3.md"
"002ef60893815c8ac490e4ec5644da8de0086156",1,1,"Booting/linux-bootstrap-5.md"
"c03066be15b72ad3dc1b7f705f268e8cf6cbac91",1,0,"contributors.md"
"fe624fe7977c62e6c6ac6115627096a61a02ae3b",1,0,"contributors.md"
"fe624fe7977c62e6c6ac6115627096a61a02ae3b",29,29,"mm/linux-mm-1.md"
"fe624fe7977c62e6c6ac6115627096a61a02ae3b",17,14,"mm/linux-mm-2.md"
"1c8bb3420b01f2188a79e82a2577532e1ff02b7d",1,0,"interrupts/README.md"
"f8a71b76ac50832b90f2aacad9eaaf2c3660ee60",1,1,"SUMMARY.md"
"e8e7da164e29606f9a9a16b0dd202fba19b01b3c",547,0,"interrupts/interrupts-2.md"
"34b80bc021a4ff2aee1719e49a8880f59f7ea937",1,0,"contributors.md"
"e79b5be70dadeaf457d61acf94ab3469d2437b79",1,0,"SUMMARY.md"
"0cf97c2521de2b88c535acbfe680039a575bd86c",1,0,"contributors.md"
"4247570838b8acbef87fe7a5bca3acea7b4db06a",15,13,"DataStructures/radix-tree.md"
"98ac435d9cfa542c5c126fb9000d34a48921aebb",5,0,"README.md"
"bd15edf9c1aacbd62e389596d6dad75fae29c17f",1,0,"contributors.md"
"83332a8f38993687a7134c15a9798f32f74fccd5",72,58,"interrupts/interrupts-1.md"
"88d3392b4e5aba04e224094af6261e066264546c",1,0,"contributors.md"
"050e18e2716cd63ac6b9130ca2450fa9439344ec",10,10,"interrupts/interrupts-1.md"
"c1e3226c3d53135e3dc80057f2d2c5f0826184d0",2,2,"SUMMARY.md"
"16bcb5ab41e98b1a3e10c3aafb25656565ef06ad",5,0,"interrupts/README.md"
"f8796959fbc37e71266c9d0ecf3f95dfa7133de5",506,0,"interrupts/interrupts-1.md"
"6970497e2d75df937f8f28ee001f7a71c5ea06b3",2,1,"SUMMARY.md"
"07113fe99760579e20e326014eb248327387e9b7",1,1,"README.md"
"1117e57c4f7642ffb18ded99fa24ff723a961c65",1,1,"mm/linux-mm-1.md"
"4e776d815df66e9626f995365b7664b4aeb562a3",1,1,"Initialization/README.md"
"b9fe3f60b3aa35447d1caed0e461fee3254959c7",3,3,"Initialization/README.md"
"ab8dbb9985562a8013ea262592d973ca2bf69bf1",1,0,"Initialization/README.md"
"4c5e3190816d740d9b841e6bb6d37466c1287941",1,1,"SUMMARY.md"
"2681740d8cd784339e1e3e7526e5ccf1e24f5c98",473,0,"Initialization/linux-initialization-10.md"
"c47af96544d7483ff2d883f059c14d2d89473dac",1,1,"Booting/linux-bootstrap-5.md"
"0033e1274e27bdea7bba46ce9c9429499209f140",1,0,"contributors.md"
"e3837c7c05b33cf72a0784f2db8849be0b908591",6,6,"Concepts/cpumask.md"
"a4e5ff8889953ecb942951edb443b57c817c23c1",1,0,"contributors.md"
"89ef166e278a50f9728c47f5bd162a25be635152",1,0,"SUMMARY.md"
"a694c121ba08638cdf22a29d9ba7587b89bd354b",1,0,"contributors.md"
"a141e210b78483d7621285d3fc68a7360b30dd79",1,0,"Initialization/README.md"
"cc586925bc4eda6b2f64bd8a8eaf2c3eb3ae89d8",1,1,"SUMMARY.md"
"c755233a7c6059db37f4c665fc74929b98d4f910",430,0,"Initialization/linux-initialization-9.md"
"2a35aabc62246fbf27ce7b75003b2839d04eba89",2,0,"Initialization/README.md"
"0fad4097de62abbaab6632c64b4525ac8406d75d",1,0,"DataStructures/README.md"
"c20bf594156153e6b245ea53f3f326f9ad013b4a",1,1,"SUMMARY.md"
"56e25adbe14f12c9399f3ca76994c94926069f61",182,0,"DataStructures/radix-tree.md"
"a1d615a33d7701ee6e07cb2fee791c7ab0a8e7b3",1,0,"SUMMARY.md"
"a5a04676bbee628b497533aa7d0ec0ad6ad0473f",59,59,"Initialization/linux-initialization-4.md"
"6cde96cb42dcbeadd22679c43f0c8e9549000d5b",1,0,"SUMMARY.md"
"88de3bac64b9ee68c964831969f4047d0e451c9a",38,38,"Booting/linux-bootstrap-2.md"
"91c9fbd036876f9d1ec47aa58d39eb476cc709c1",1,1,"Initialization/linux-initialization-1.md"
"dda54c95b70cb11d914e308e54686f5b4269046c",1,1,"Initialization/linux-initialization-8.md"
"54f36dac7a0cd8153440cee23e7c63cde82cfe7f",1,1,"Initialization/linux-initialization-8.md"
"265165af9a799402b435ef88b12c058bf5c6d0af",1,1,"Initialization/linux-initialization-8.md"
"c8b1c36d3226663cf664a3046408fe55aab13a4e",1,0,"Initialization/README.md"
"97a6cae244974272b38eadb676ff460c76597fdb",1,1,"SUMMARY.md"
"d6521a5b8bd73da61999e10557fa1343285b1db7",481,0,"Initialization/linux-initialization-8.md"
"6c140e6b0c7a15a34c75cb1942ee628072e80dfb",84,3,"Concepts/per-cpu.md"
"3108a2fc71d2a36948d08a7b710ec34b86ba4e43",2,1,"contributors.md"
"9b1af6d9328bc88df00500d4a186f9b272d65cef",1,0,"SUMMARY.md"
"6a3d259c212f5d280b7d3d117f2a0829066f4ceb",15,15,"Concepts/per-cpu.md"
"ac87a85cc7ecb349ea65e140873c9fa64c90de9a",6,6,"Booting/linux-bootstrap-1.md"
"68ba0dd304d55887da88b251ec1486cea53974ad",39,39,"Booting/linux-bootstrap-1.md"
"1367072cb260768eb7e815ae5474ff1575cdb5c2",1,1,"SUMMARY.md"
"0b3eedae2f1ce07b18af70d8457d637d74a68a87",1,0,"contributors.md"
"5178f0dbfa7b57508c60f16ce941f4d04993361d",1,1,"Booting/linux-bootstrap-1.md"
"f45b4e3a9eeb111df152db90fb6899cf7605605b",1,1,"Initialization/README.md"
"f45b4e3a9eeb111df152db90fb6899cf7605605b",0,0,"Initialization/{"
"2677e5eadf074b4c4b72d4e03a36fb1f6af205a9",1,0,"Initialization/README.md"
"b1fef4a8754d2325af5b4ae87334744911fe1528",1,1,"SUMMARY.md"
"46a17b83081db9edc7b048ebbabba0a3c41c6091",1,1,"Initialization/linux-initialization-7.md"
"15959834dfafb1142d69b5656903bdf126f275ad",8,8,"Initialization/linux-initialization-7.md"
"f40975dcdeb13a25c2473dabae030a3a2b18503b",2,0,"Initialization/{"
"02a0e2d0d456b37302c6467acea02dd2ec0c729c",1,1,"SUMMARY.md"
"5999440ebfb4a31eb433f5983f2090c2734556e9",480,0,"Initialization/"
"856ada57e7f77ab31687d9922d914ada148e12b3",1,1,"README.md"
"061d4f6910acd407b8066d5e8ae58c51591e9574",1,0,"LINKS.md"
"784be1a9b608124f388b72ca75d54d28b11e07f6",1,1,"SUMMARY.md"
"e3cb8490533724cdca8dcd6709a78df50efa3617",1,0,"SUMMARY.md"
"5d3fea0efeeb283f24dc9035e6a40e8befc5d8bc",1,1,"Booting/linux-bootstrap-2.md"
"59326d400e288c2280bd297d75e94c10dd0400bf",4,4,"Booting/linux-bootstrap-2.md"
"250250179d6b19b7a975dc6209243c3a7a466fa0",1,1,"SUMMARY.md"
"12f572e5a84e126ac193f47f6f13335fcc66706c",1,0,"Initialization/README.md"
"91e2f4d65dec63a39aa844d46400308bdc4e0cd3",551,0,"Initialization/"
"a5f81498f46b42950732a89411c20f543f1e480c",1,0,"SUMMARY.md"
"22aeaad0cbd34f524695ece4bb60bfb9a94098a8",1,1,"Initialization/linux-initialization-5.md"
"782b4d634cf251cc396a7e528d2af352ee93518b",1,0,"SUMMARY.md"
"d57b8da9c9343a0602b7ef5ebdbc1705f9669139",1,0,"contributors.md"
"518d6b757258e498917c5b78a358b772bffbc584",1,1,"Booting/linux-bootstrap-4.md"
"7861593027aca86a9a3a5975221c5eb76afcafe5",1,1,"contributors.md"
"780ad24b3d780ecacabf0b15465ba22ea275baa3",2,2,"DataStructures/dlist.md"
"fa88fef61db31c6b8d4a8e78cd7c16f58ee324c0",15,0,"contributors.md"
"984ef074ec1d9006a0c0b5470e8462db4597f587",1,1,"Booting/linux-bootstrap-2.md"
"984ef074ec1d9006a0c0b5470e8462db4597f587",3,3,"Booting/linux-bootstrap-5.md"
"984ef074ec1d9006a0c0b5470e8462db4597f587",2,2,"CONTRIBUTING.md"
"984ef074ec1d9006a0c0b5470e8462db4597f587",9,9,"Concepts/cpumask.md"
"984ef074ec1d9006a0c0b5470e8462db4597f587",5,5,"Concepts/per-cpu.md"
"984ef074ec1d9006a0c0b5470e8462db4597f587",2,2,"DataStructures/dlist.md"
"984ef074ec1d9006a0c0b5470e8462db4597f587",1,1,"Initialization/README.md"
"984ef074ec1d9006a0c0b5470e8462db4597f587",1,1,"Initialization/linux-initialization-1.md"
"984ef074ec1d9006a0c0b5470e8462db4597f587",4,4,"Initialization/linux-initialization-3.md"
"984ef074ec1d9006a0c0b5470e8462db4597f587",11,11,"Initialization/linux-initialization-4.md"
"984ef074ec1d9006a0c0b5470e8462db4597f587",3,3,"Initialization/linux-initialization-5.md"
"984ef074ec1d9006a0c0b5470e8462db4597f587",5,5,"mm/linux-mm-2.md"
"26e1158223596cdd03ccd6fc00f74d90abf238d9",1,1,"Booting/linux-bootstrap-1.md"
"4850d91f928286b14a839e385785e76d3ad9e952",1,1,"Initialization/linux-initialization-5.md"
"882bc31ff6777f70642e68c418423a3f1e20525c",1,1,"SUMMARY.md"
"1999150e4ceffa6dfb7a8595fa58b094a986bca3",1,0,"mm/README.md"
"b15c06c9605d0677b6a6d2eef66612d1a5058ea6",519,0,"mm/linux-mm-2.md"
"080c6668ba628e912d049b1f468ee7a25d414045",4,4,"Booting/README.md"
"6288991b78543fecf74d59ae64a3717ff75ee980",1,1,"Initialization/linux-initialization-1.md"
"0bf1cc6f4ba91a557a0bd98a21aeb81b02a859e8",1,2,"SUMMARY.md"
"0fba08eafe65cef3352df8b141783167a91e7b8d",1,0,"SUMMARY.md"
"19fccfdae8e97157027447168c7bdfae40ea79d5",1,0,"contributors.md"
"70233c419bca33cc3d24cf497c907821a3b0ce0f",1,3,"Theory/Paging.md"
"05aa96452b92bde0cdc5d9f3d6fd606d3c69e6ec",1,0,"SUMMARY.md"
"73b4cf2a128b153d8e45f9c3b3ca1ea2b755a939",2,0,"Initialization/README.md"
"733ab69d5f5581959c6c85e5360de7ca8b9f7edd",1,1,"SUMMARY.md"
"8284efaa047c8df5a1ca59650af40dd77c85694c",512,0,"Initialization/linux-initialization-5.md"
"785311535488dec2b0763d476a072d11911f0f34",2,0,"SUMMARY.md"
"432c717aadda3668ce89f51c2cc0519d14f47193",1,1,"README.md"
"920d9ba9ebf2232220ccc5cfca87e40471287bef",1,1,"README.md"
"70318c0e5ee789232b0d2a8af21f37d2e97f7f26",1,1,"SUMMARY.md"
"f8fe03d3b44cdc254032c5c9976bf01d421437e7",0,1,"LINKS.md"
"8f567e349457cf37f014f004ecb4569788c0348f",1,1,"Booting/linux-bootstrap-2.md"
"806237c80213199060a36dd84bcd1e6db328fb5a",1,1,"Initialization/linux-initialization-4.md"
"5f19a5066f7cfb28972ca9fbd328906aad67745f",1,0,"Concepts/README.md"
"1fb3d0c7581d5499300fe039c554d04c9f56745d",3,3,"SUMMARY.md"
"2b390847193cb693d63ca1ff15515ec7e30326aa",225,0,"Concepts/cpumask.md"
"de5d059c0a89a63c930ce25fa02af8ee564de8b1",1,1,"SUMMARY.md"
"1315e69ca2541f28200f9c3a8f64b5aeb5b7489d",452,0,"Initialization/linux-initialization-4.md"
"94f8cf69f3bf6ab66973228ed7e387810d861211",1,1,"Theory/README.md"
"b37916efd93b32624382b780d0409a5d805fe42b",5,0,"Concepts/README.md"
"f4a685266b048b77de745b5321939ab86bfb44d2",0,1,"Theory/README.md"
"f590c330105d6fc03c1b5529f0e3c344dc654af9",4,4,"SUMMARY.md"
"db4111a750ee04961078ea364a531e0f0fac2e97",0,0,"{Theory"
"731d6a8538587753d370af612e453aa9bf334148",2,2,"SUMMARY.md"
"88aad45d7fd4478d55507d2d379ac767204a2ae7",5,0,"LINKS.md"
"d1e5a64aa7c8d1cdf948f0f7d138c0fe3f8e4cf0",3,3,"SUMMARY.md"
"f757152a9a10fbe0fd151d46e682738741c1aeef",7,0,"Theory/README.md"
"6eb16f97a39dc2830521247cf62d389ca2e6fe6f",1,0,"SUMMARY.md"
"c7f09d9416de4079b923baf3dd78745abb1fa10a",2,0,"SUMMARY.md"
"a641e9f818ce26fba67310230bef2ad77455077a",5,0,"LINKS.md"
"311c0dec3c6123ed77855f06d31fe93b322793ca",2,0,"SUMMARY.md"
"0ea35206e271b172f78470a6963b2ce9d3be1f71",3,3,"Initialization/README.md"
"0ea35206e271b172f78470a6963b2ce9d3be1f71",1,0,"contributors.md"
"035e47eb4a48f74bdb5dd683a136936e136b219b",5,5,"DataStructures/dlist.md"
"e7b9a6979315e6a2a4c8f9dc1931926db4870652",1,1,"mm/README.md"
"176881923db0fa6fd79747ef6f82778d0bc36ee5",1,0,"contributors.md"
"c9654a8cd1b63478aad28cd41fa59816d6d6f349",1,1,"mm/linux-mm-1.md"
"fd636605e39bacaed39a2ed29a8652d7de20de71",4,4,"mm/linux-mm-1.md"
"a7cd95386f6149b34e00dec52b66c5e015e9b373",1,1,"mm/linux-mm-1.md"
"7a6651c730ed177ef31acef983d05f69cea8c4b0",1,1,"mm/linux-mm-1.md"
"ff411d7948ce8bb9c7300e4b6891850ad6ed6951",0,0,"{MM"
"ff411d7948ce8bb9c7300e4b6891850ad6ed6951",0,0,"{MM"
"b136d64ca515fc98715bd794949bb57dcb85d3f9",2,2,"SUMMARY.md"
"4266d870d3eac4c2084a68c1d2852ab581e608d5",1,1,"SUMMARY.md"
"80cd5f5c0bec269508f4873038e697c5f8940de3",6,0,"MM/README.md"
"827ded20845a872478e5439bbc1cc61846b36dbd",2,2,"SUMMARY.md"
"622e6355d520b2271ed4095e921c0983f6ec97f2",418,0,"MM/linux-mm-1.md"
"311854df4a2a5552709b53be1712edb25631ee97",6,2,"README.md"
"69590cf5b5c092823e23db5c9f3a99bbfb05aeed",1,3,"README.md"
"d4a4f8383dd7acf002402f30f760a46c60ed7309",7,1,"README.md"
"cdcaf1074bc995b8af23bd90000382e50208d1d7",1,0,"SUMMARY.md"
"77f2bef595afafb722e3e34757097b4797fe9023",6,4,"Booting/linux-bootstrap-1.md"
"22ea5e335df8f45fbe885cd80289a9e72473c7f9",2,0,"SUMMARY.md"
"1edc64bc357a2dd0a06876b8e72e5ec142575422",5,0,"contributors.md"
"5388ef2185ad132ed71090b2ec6d64637633332f",1,0,"contributors.md"
"445b4ad7b8ee110b62aaf9c88e3dff771dd4a831",0,2,"Booting/linux-bootstrap-1.md"
"99734c6d6de5f2ea76ddf4cd040db6f212247bcc",1,1,"README.md"
"1c7559524d24af2f7c73ccf58268082fb7c2bfa8",66,66,"Booting/linux-bootstrap-2.md"
"f05fb8d00e69940eaceac70ccbf692160e1e1516",1,1,"Initialization/linux-initialization-3.md"
"7ac38fd4333cd6810b53e8636211f4697dc4ce85",0,0,"DataStructures/{REAMDE.md"
"e3b71349a1dc3aa5b2f8354d5ef6ab554645cb50",9,9,"Initialization/linux-initialization-3.md"
"5ab8f8e9c3e5ebaad90b1d93dc80b7682448a2a2",3,3,"Initialization/linux-initialization-3.md"
"ac5546b009e307da90883c13c29cb000b1927aac",1,1,"Initialization/linux-initialization-3.md"
"61566e79c97000620165df1fcee5c8044144b7b5",,,"cover.jpg"
"b1179cb043c53a09642bb08efa54b8a9a58343be",11,11,"Initialization/linux-initialization-3.md"
"49d66d6d55a9912e6f6ac9b6885ff4bad5b0c4bf",1,1,"Initialization/linux-initialization-3.md"
"1cd65504dc96db6e0fb45c8ece79d8cf58d8cbb9",1,1,"SUMMARY.md"
"9ad2c934f40f6b3e62c2ce0f3b26468482a2f92c",1,1,"SUMMARY.md"
"2ae2dfb6af6b02f758302856ff02df71d9945f18",2,2,"Initialization/linux-initialization-3.md"
"6cdfb5e6ceb0123a0389f55be59291b1fd7459a4",1,1,"Initialization/README.md"
"61f517fee0594885e1dde6ef2c62d60e659646d6",1,0,"Initialization/README.md"
"3fce11dd6d5f363898dbdae4b7942bae0499603c",430,0,"Initialization/linux-initialization-3.md"
"d5c7711355c2231f4ec4df522f744bd34b355d98",1,0,"SUMMARY.md"
"64ef1700b13d1d14bd1a478e623ca6dc43272b8e",1,1,"README.md"
"2485317ed244cee1aa540a0efdd629a7c79be121",1,1,"README.md"
"a57b031a1412bbbdeae962fb55ab7afcca77f7a8",8,0,"DataStructures/REAMDE.md"
"f342804347edf22a5e084e15f2dba8cc5967b553",57,1,"DataStructures/dlist.md"
"14dcf5b47290b716e94523fc9119b8cedae90236",2,1,"SUMMARY.md"
"742a7d6cfe0a465f69c80a542140963ed56037e8",191,0,"DataStructures/dlist.md"
"9cb0b3544636bb85a72c8b008479f2549fcca795",1,0,"SUMMARY.md"
"c7ea7c154cd9586d1c73a258e9807bf4a6de22e6",12,11,"Theory/Paging.md"
"17f9e18ca369571c6b4f6a9e3452679f7ff247b0",18,18,"Initialization/linux-initialization-2.md"
"023230c1914d58e1a387fabdb4bae6083b699ae4",1,0,"SUMMARY.md"
"ca3ca559f125ae042547d0446eaf630c25a7e681",3,3,"Theory/ELF.md"
"a97553fcfc049df57615850f1b0fe3f4a00d9cc3",2,2,"Initialization/README.md"
"4c32f2eba44d19d5ee21118aff7b7c43ef123443",1,0,"Initialization/README.md"
"959bf66fab710a1ce7608ddd14a03bce3756040d",1,1,"SUMMARY.md"
"9bd4c4b3ca828ad6ec21c3a532cf80e48da2b4bb",468,0,"Initialization/linux-initialization-2.md"
"222198a1b3e5583dee008690c6fb267983e8df30",1,1,"README.md"
"531f6cce1350c1d37dfe1c35832e56df2a86cf47",1,0,"SUMMARY.md"
"f771529c58de488d74bfe36e2c76ca1f7a626361",3,3,"Booting/linux-bootstrap-1.md"
"ed900fcb226745bc8d2d206353b95f279bdab731",1,1,"Initialization/linux-initialization-1.md"
"d9bfb1265074c2b2b3efe7dd139032d8de1987a9",1,1,"Booting/linux-bootstrap-1.md"
"d9bfb1265074c2b2b3efe7dd139032d8de1987a9",1,0,"contributors.md"
"2b14b63addd5103b8f2f9dae894fd08729548dc3",1,1,"Initialization/README.md"
"2b14b63addd5103b8f2f9dae894fd08729548dc3",16,16,"Initialization/linux-initialization-1.md"
"7333f579e631460d31704ac17c8551c8770434ef",1,1,"Initialization/README.md"
"2a3a9bb1ca661473e84d9b7369e836490d662a72",1,1,"Initialization/{"
"afe396e868a2a71329bb306846967cae5e52744e",1,1,"SUMMARY.md"
"45c7de600c949552b6622fb56e1990d625fca445",522,0,"Initialization/"
"fa62f27bbed82ed941e32d2c568c921541abc366",1,1,"Booting/README.md"
"fa62f27bbed82ed941e32d2c568c921541abc366",5,0,"Initialization/README.md"
"81f9117b9ec4ce659bdab824b8e2d28822653eb5",1,1,"SUMMARY.md"
"0c332cb1370a9c8632e2e538bbe48d263a6849ab",2,0,"Theory/per-cpu.md"
"dcb6dca8aa095649936c5d4115c57e992a91c9c3",147,0,"Theory/per-cpu.md"
"2c8990daaa7e27cec2506839e7746e46a59060ab",1,0,"SUMMARY.md"
"ec06c15d54c76a8bc82e65e67f1c2589e6051ae8",2,0,"SUMMARY.md"
"6faaeff1641bbc66d726fe9d7005f1edf9521fe5",1,0,"contributors.md"
"77475cb517af609ad34b21675cd8ab3133ab2d67",2,2,"Theory/Paging.md"
"5d216aa24906dfc53b37bcc67f9edef199f3ae1d",2,0,"README.md"
"b6740f7eabff64295c2c29a25769f39266729775",1,1,"Booting/linux-bootstrap-4.md"
"b6740f7eabff64295c2c29a25769f39266729775",1,0,"contributors.md"
"9396de3917c675cd3b2efdc7872f570b32d61807",2,2,"Theory/Paging.md"
"04ffff3a8086faaefd8a94d929bf13497c11a25b",17,19,"Theory/Paging.md"
"df3b0580a5684d986f1d0b359253b5565ab484d5",3,1,"Theory/Paging.md"
"9f6b20778c444923d18b1638cdbcb86e648adf02",0,2,"Theory/Paging.md"
"444612a15af72a83f82c447e89d341e0c253d5e7",2,1,"SUMMARY.md"
"350f99b1c5df45d94e5eb11684e4154cb97b1713",1,1,"SUMMARY.md"
"3c9d54edcf13231b083d2f399fd2d30cc5d4f5d4",1,1,"SUMMARY.md"
"7976ce0a3e3a01c8168d806ad5fec01bfe6d1436",266,0,"Theory/Paging.md"
"02a4a4a431dace925cdbb0474f71c33ac669b31f",2,0,"Booting/linux-bootstrap-1.md"
"6fb1cb22aa3bc811709b6283befaaf67e01b7820",2,2,"Booting/linux-bootstrap-5.md"
"567f2b39b854048e06fca3874ded70d32f3f17c7",17,17,"Booting/linux-bootstrap-1.md"
"40da40c4408bdbe1e6bba865df67a5f932199efa",3,2,"SUMMARY.md"
"a70ee9976f03fae7d05a19f2237cc7aa920719fb",1,0,"Booting/README.md"
"d93287bda37c12765fdbba5e18de58148615e0f0",478,0,"Booting/linux-bootstrap-5.md"
"50550a3806efaf8d0565560f20c89798573ac375",0,0,"Theory/{ELF.m"
"7840fc283f03e287ffa283cd7c0b692429ee5898",1,1,"SUMMARY.md"
"47fe98ce16a0ded381f2fa9806ee29ab52bc05f5",216,0,"Theory/ELF.m"
"86644d43042c3bd6ebd607278f7561946636f9fe",1,0,"SUMMARY.md"
"de01b4c9c692c871cda6bb39c5e23f9d6c88b9f8",1,0,"SUMMARY.md"
